user_genome	Kingdom	Phylum	Class	Order	Family	Genus	Species
FDZ058-Be8-10.bin.999	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	SURF-32	
FDZ069-RGG12-14.bin.10	Bacteria	Patescibacteria	Paceibacteria	UBA6257	Colwellbacteraceae	2-02-FULL-45-11	
FDZ081-Wu6-8.bin.196	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thermohalobaculum	
FDZ070-GBkY28-30.bin.222	Bacteria	Chloroflexota	Dehalococcoidia	UBA2979	UBA2979	SHYR01	
FDZ072-GBeBe12-14.bin.270	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JACZSL01	
FDZ060-GRRNs.bin.746	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	JAIPFM01	
FDZ077-WuWW4-6.bin.179	Bacteria	Planctomycetota	SZUA-567				
FDZ051-Be2-4.bin.237	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SM23-30		
FDZ070-GBkY24-26.bin.507	Bacteria	Patescibacteria	ABY1	SG8-24	DYFX01		
FDZ074-GRR6-8.bin.348	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924	JADFGU01	
FDZ054-RG4-6.bin.138	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	UBA10348	SMXL01	SMXL01 sp022567305
FDZ072-GRR4-6-26.bin.191	Bacteria	Patescibacteria	Microgenomatia	Woykebacterales	RBG-16-39-9b		
FDZ066-YBuR10-12.bin.7	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Brasilonema	Brasilonema bromeliae
FDZ072-GRR2-4-26.bin.85	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	Fen-1342		
FDZ033-GG0-2.bin.409	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA822	
FDZ064-RRG6-8.bin.125	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	VRUG01	
FDZ031YE5-10.bin.356	Bacteria	Acidobacteriota	Polarisedimenticolia	Polarisedimenticolales	Polarisedimenticolaceae		
FDZ066-ww2-4.bin.100	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	Io17-Chloro-G2	
FDZ061-WW18-20.bin.1042	Bacteria	Omnitrophota	Koll11	Tantalellales	Tantalellaceae		
FDZ072-Wu2-4.bin.169	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924	JANQQR01	
FDZ060-GBeBe16-18.bin.183	Bacteria	Patescibacteria	Gracilibacteria	JAUYGZ01	JAUYGZ01	JAUYGZ01	
FDZ062-WuYW0-2.bin.67	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	Io17-Chloro-G2	
FDZ054-Be32-34.bin.4	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JADFSL01	JADFSL01	
FDZ074-WuWW34-35.bin.43	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	Fen-1342		
FDZ081-RRR4-6.bin.69	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	SPGG2	VRUB01	VRUB01 sp019456345
FDZ036-RY0-2.bin.101	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	UBA6623	CAMPKL01	
FDZ053-RBk10-12.bin.412	Bacteria	Omnitrophota	Koll11	Aquiviventales	Aquiviventaceae		
FDZ053-RBk20-22.bin.173	Bacteria	Planctomycetota	SZUA-567	JAKLDR01			
FDZ050-RBk28-30.bin.585	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4	VRUG01	
FDZ081-BeBeG2-4.bin.281	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JABMNX01	JABMNX01	
FDZ076-RGWu10-12.bin.637	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	JAUHXS01		
FDZ069-RGY12-14.bin.6	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFFS01	JADFFS01 sp022568195
FDZ076-RGWu14-16.bin.140	Bacteria	Sumerlaeota	Sumerlaeia	MVZB01	JAJFLK01		
FDZ058-Be8-10.bin.860	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JADFRL01	
FDZ050-RBk0-2.bin.214	Bacteria	Patescibacteria	Paceibacteria	UBA9973	CAJXDB01		
FDZ0381-2.bin.185	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae_A	GCA-002726655	
FDZ044-RBk6-8.bin.486	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	JADFIF01	
FDZ058-Be10-12.bin.534	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595	GCA-2720975	
FDZ071-RRR22-24.bin.5	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFJS01	
FDZ071-RRR8-10.bin.204	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SM23-30	JANQJS01	
FDZ081-WBu0-2.bin.53	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	SZUA-185	
FDZ070-WuWW6-8.bin.248	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	JABDJL01	
FDZ043-RG6-8.bin.1	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JACZRS01	
FDZ076-BkWG10-12.bin.256	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA11650	
FDZ050-RBk0-2.bin.250	Bacteria	Pseudomonadota	Gammaproteobacteria	SZUA-76	SZUA-76		
FDZ074-WuRG18-20.bin.177	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ081-YWG6-8.bin.28	Bacteria	KSB1	UBA2214	CR04bin15	N075bin58		
FDZ054-Be6-8.bin.240	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154		
FDZ066-BawG0-2.bin.107	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	GCA-2719775	
FDZ058-Be4-6.bin.622	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA9973	GCA-2401345	
FDZ071-RRG34-36.bin.83	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2135		
FDZ081-WWW4-6.bin.201	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	CAMYLY01	
FDZ058-Be8-10.bin.321	Bacteria	Patescibacteria	Microgenomatia	Curtissbacterales	GWA2-41-24	WO2-FULL-40-11	
FDZ033-GG0-2.bin.681	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	UBA1847	
FDZ041-Be15-20.bin.891	Bacteria	SM23-31	SM23-31	SM23-31	SM23-31	JADFON01	
FDZ041-Be15-20.bin.220	Bacteria	Patescibacteria	Microgenomatia	Woykebacterales	RBG-16-39-9b	JACZRW01	
FDZ072-WRR0-2.bin.297	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	JADFRC01	JADFRC01 sp022561455
FDZ081-WWW4-6.bin.213	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	JADFNZ01	
FDZ071-WW14-16.bin.266	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	TS1B11	
FDZ064-YGR8-10.bin.210	Bacteria	Planctomycetota	Brocadiia	Brocadiales	Scalinduaceae	Scalindua	
FDZ061-WW18-20.bin.782	Bacteria	Omnitrophota	Koll11	Tantalellales	Tantalellaceae	JAHJBY01	
FDZ063-WW0-2.bin.300	Bacteria	SAR324	SAR324	SAR324	JACQKK01	JAPUIH01	
FDZ050-RBk0-2.bin.288	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	Fen-1342		
FDZ033-GG0-2.bin.155	Bacteria	Bacteroidota	Bacteroidia	Cytophagales_A	Amoebophilaceae		
FDZ066-ww2-4.bin.244	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter haemolyticus
FDZ074-WuWW34-35.bin.47	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales			
FDZ076-RGWu26-28.bin.217	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2135		
FDZ076-Wu6-8.bin.36	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ071-BUG2-4.bin.296	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	CALGTL01	
FDZ076-RGWu4-6.bin.191	Bacteria	Verrucomicrobiota	Lentisphaeria	JABSQK01	CAJWLW01		
FDZ061-WW18-20.bin.413	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	UBA7805	UBA7805	
FDZ046-Y6-8.bin.301	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	CAIVHJ01	JACZTW01	
FDZ072-WuWY2-4.bin.564	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	UBA10348	N075bin62	N075bin62 sp022571255
FDZ081-WBu6-8.bin.140	Bacteria	Zixibacteria	MSB-5A5	GN15	JACZUZ01	JADFNA01	JADFNA01 sp022563625
FDZ070-GBkY24-26.bin.285	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963		
FDZ064-BuG10-12.bin.264	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thermohalobaculum	
FDZ069-R30-2.bin.93	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JACZRS01	
FDZ076-RRW0-2.bin.532	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA11579	VRUJ01	
FDZ076-RGWu2-4.bin.101	Bacteria	Omnitrophota	Koll11	Zapsychrales	Zapsychraceae	2-02-FULL-52-10	
FDZ066-ww18-20.bin.53	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter torques
FDZ071-RRR0-2.bin.268	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFQT01	
FDZ058-Be18-20.bin.490	Bacteria	Patescibacteria	Gracilibacteria	Peribacterales	Peribacteraceae		
FDZ053-RBk20-22.bin.483	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	B1-G9	
FDZ043-RG6-8.bin.87	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	UBA1328	UBA1328	
FDZ070-GBkY12-14.bin.373	Bacteria	Patescibacteria	Paceibacteria	UBA6257	GWB1-50-10		
FDZ039-Y0-2.bin.80	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZWU01	
FDZ033-RR0-2.bin.80	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	N074bin45	N074bin45 sp004357415
FDZ039-Y8-10.bin.375	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	JADFMN01	
FDZ072-WuWY6-8.bin.153	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JADFIX01	
FDZ072-Wu2-4.bin.323	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFNO01	JADFNO01 sp022563315
FDZ061-WW18-20.bin.1087	Bacteria	Planctomycetota	MHYJ01	JACQXL01	CAKKQI01		
FDZ046-RG8-10.bin.1	Bacteria	Zixibacteria	MSB-5A5	WJJR01	WJJR01		
FDZ081-BeBeG2-4.bin.358	Bacteria	Patescibacteria	UBA1384	2-12-FULL-50-11	2-12-FULL-50-11	BOKZ01	
FDZ066-ww18-20.bin.13	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira sp000437735
FDZ062-GYBe6-8.bin.104	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	JACZSB01	JACZSB01 sp022574435
FDZ063-WW0-2.bin.335	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rubricoccaceae	JAHEJB01	
FDZ060-HbR22-24.bin.407	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA822	UBA822 sp022564055
FDZ043-RG24-26.bin.367	Bacteria	Acidobacteriota	Vicinamibacteria	Marinacidobacterales	SMYC01	CAMYKY01	
FDZ076-RGWu20-22.bin.100	Bacteria	Pseudomonadota	Alphaproteobacteria	SMXQ01	SMXQ01	JACZQV01	JACZQV01 sp022562375
FDZ072-WuWW4-6.bin.210	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFQT01	
FDZ071-RRG26-28.bin.144	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E fulva
FDZ051-Be14-16.bin.271	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138		
FDZ076-Wu0-2.bin.131	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102	01-FULL-49-22b	
FDZ077-WuWW10-12.bin.280	Bacteria	Planctomycetota	SZUA-567				
FDZ069-WuWuWu10-12.bin.318	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	UBA9145 sp022563075
FDZ076-WWWu0-2.bin.892	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFOJ01	
FDZ043-RG16-18.bin.101	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	GCA-2746185		
FDZ061-WW16-18.bin.794	Bacteria	Omnitrophota	Koll11	Velamenicoccales	JABMQK01		
FDZ062-GYBe14-16.bin.88	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFJS01	
FDZ064-BaGW12-14.bin.359	Bacteria	Patescibacteria	Paceibacteria	UBA6257	GWB1-50-10	DRGK01	
FDZ081-Wu0-2.bin.254	Bacteria	Planctomycetota	UBA1135	UBA2386	GCA-002748355	JAJRTL01	
FDZ077-WuWW4-6.bin.16	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01		
FDZ058-Be8-10.bin.871	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ074-GRR2-4.bin.98	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA4486	UBA4486	SMWN01	
FDZ058-Be10-12.bin.400	Bacteria	Myxococcota	UBA9042				
FDZ071-RRG0-2.bin.871	Bacteria	Patescibacteria	Gracilibacteria	UM-FILTER-43-11	UM-FILTER-43-11		
FDZ060-GYBk14-16.bin.35	Bacteria	Chloroflexota	Dehalococcoidia	Bin125	Bin125		
FDZ081-Wu26-28.bin.154	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ072-GRW0-2.bin.238	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	SZUA-185	
FDZ076-RGWu26-28.bin.448	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae		
FDZ046-Be2-4.bin.174	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	SMXR01	SMXR01	
FDZ070-GBkY22-24.bin.112	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZWU01	
FDZ054-Be22-24.bin.82	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFFS01	
FDZ062-GYBk8-10.bin.242	Bacteria	Eisenbacteria	RBG-16-71-46	JABDJR01	JABDJR01		
FDZ072-RRR14-16.bin.45	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154		
FDZ074-GRR6-8.bin.160	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	GCA-002733185	GCA-002733185 sp022562895
FDZ071-RRR16-18.bin.315	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	UBA9611 sp022573285
FDZ056-Be22-24.bin.129	Bacteria	Nitrospirota	Nitrospiria	JACQBZ01	JACQBZ01		
FDZ050-RBk12-14.bin.41	Bacteria	Planctomycetota	DG-23				
FDZ072-GRR4-6-26.bin.73	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	Neorhizobium pelagicum
FDZ051-Be20-22.bin.270	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JABMNX01		
FDZ054-RG8-10.bin.91	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ081-YBaR2-4.bin.343	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2100	UBA2100	
FDZ053-RBk18-20.bin.21	Bacteria	Elusimicrobiota					
FDZ072-WRR20-22.bin.36	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ072-WuWW0-2.bin.31	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA822	
FDZ074-GRR6-8.bin.49	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	SMXR01		
FDZ060-GRRNs.bin.190	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	SZUA-36	
FDZ077-WuWW0-2.bin.578	Bacteria	Pseudomonadota	Alphaproteobacteria	SHVP01	SHVP01	JAPYRS01	
FDZ076-RGWu22-24.bin.20	Bacteria	Patescibacteria	Dojkabacteria	B142	JAFGFJ01		
FDZ033-GG2-4.bin.425	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZYS01	
FDZ069-RGY0-2.bin.34	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFNO01	
FDZ062-RRR2-4.bin.5	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01	JACZUY01	JACZUY01 sp022572945
FDZ076-RGWu14-16.bin.384	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	JADFKK01	JADFKK01	
FDZ066-BawG0-2.bin.676	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	QNFK01	
FDZ074-WuYW10-12.bin.34	Bacteria	Chloroflexota	Dehalococcoidia	QGNO01	SHYF01		
FDZ070-GBkY0-2.bin.306	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	JAUHXS01		
FDZ061-WW18-20.bin.794	Bacteria	Patescibacteria	ABY1	SG8-24	GWF2-40-263		
FDZ064-BuG10-12.bin.204	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA918	1-14-0-10-47-16	
FDZ033-YG2-4.bin.201	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	UBA8639	SPGG5	
FDZ070-GBeBe16-18.bin.15	Bacteria	Planctomycetota	SZUA-567				
FDZ062-GYBe10-12.bin.5	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ046-Be6-8.bin.572	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae_A	GCA-002726655	
FDZ039-Y4-6.bin.5	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	CALGTL01	
FDZ072-WuWY2-4.bin.683	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thermohalobaculum	
FDZ061-WW16-18.bin.597	Bacteria	Patescibacteria	Paceibacteria	UBA6257	GWB1-50-10		
FDZ074-WuYW0-2.bin.122	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae		
FDZ063-WW0-2.bin.77	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	JADFPI01	
FDZ064-YGR10-12.bin.99	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33		
FDZ074-GRR2-4.bin.297	Bacteria	Verrucomicrobiota	Kiritimatiellia				
FDZ053-RBk4-6.bin.291	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae		
FDZ033-GG8-10.bin.66	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter radioresistens
FDZ066-ww2-4.bin.73	Bacteria	Poribacteria	WGA-4E	WGA-4E	PCPOR2b	JADFGN01	
FDZ036-Y0-2.bin.154	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Hydrotalea	Hydrotalea flava
FDZ070-GBkY12-14.bin.195	Bacteria	Verrucomicrobiota	Kiritimatiellia	CAJWTS01			
FDZ069-R32-4.bin.100	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495		
FDZ062-WuWW10-12.bin.51	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ066-BawG0-2.bin.422	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		
FDZ069-WuWuWu20-23.bin.53	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ060-RGYNs1.bin.108	Bacteria	Verrucomicrobiota	Kiritimatiellia	SLAD01			
FDZ076-YW-C6-8.bin.217	Bacteria	Planctomycetota	Phycisphaerae	UBA1845			
FDZ070-WuBeBe12-14.bin.409	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	JACPHP01		
FDZ070-WuWW8-10.bin.29	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	UBA1328	UBA1328	
FDZ076-RGWu26-28.bin.435	Bacteria	Planctomycetota	Planctomycetia	Pirellulales			
FDZ066-ww2-4.bin.109	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	H02-43-30	CAJXHR01	
FDZ074-WuWW24-26.bin.244	Bacteria	Pseudomonadota	Alphaproteobacteria	SMXQ01	SMXQ01	JACZQV01	
FDZ062-GRRNsHhw.bin.168	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	JADFKI01	JADFKI01 sp022561955
FDZ081-WW2-4.bin.155	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA7887	UBA7887		
FDZ076-RGWu10-12.bin.78	Bacteria	Omnitrophota	Koll11	JACQQV01	JACQQV01		
FDZ062-RRR12-14.bin.172	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA9973	MFUP01	
FDZ070-WuRG12-14.bin.157	Bacteria	Chloroflexota	Dehalococcoidia	UBA2979	UBA2979		
FDZ058-Be2-4.bin.343	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	CAIOSU01		
FDZ070-GBkY6-8.bin.30	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	GCA-2746185	JAPYPO01	
FDZ071-RWG0-2.bin.321	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
FDZ039-Y0-2.bin.794	Bacteria	Zixibacteria	MSB-5A5	GN15	JACZUZ01	JADFNA01	
FDZ070-RYBk16-18.bin.361	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JADFRL01	JADFRL01 sp022561335
FDZ070-GBkY28-30.bin.147	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102	JAUYMI01	
FDZ070-GBkY8-10.bin.45	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01		
FDZ061-WW18-20.bin.1119	Bacteria	Patescibacteria	ABY1	UBA2591	UBA6264	JAHIMV01	
FDZ076-WRG0-2.bin.577	Bacteria	Patescibacteria	Paceibacteria	Terrybacterales	2-01-FULL-58-14		
FDZ031YE0-5.bin.721	Bacteria	Planctomycetota	UBA8108	UBA8108	SXIK01		
FDZ033-YG2-4.bin.389	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154		
FDZ033-YG2-4.bin.553	Bacteria	Chloroflexota	Dehalococcoidia	SM23-28-2	RBG-16-64-32	JADFNQ01	
FDZ076-Wu0-2.bin.727	Bacteria	Chloroflexota	Dehalococcoidia	SHYB01			
FDZ054-Be6-8.bin.1	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ074-WuWW12-14.bin.38	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA822	
FDZ070-WuWY14-16.bin.196	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	GCA-2746185		
FDZ064-YGR8-10.bin.254	Bacteria	Chloroflexota	Dehalococcoidia	UBA2985	UBA2985	JASLXI01	
FDZ056-Be0-2.bin.5	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495		
FDZ076-WWWu2-4.bin.430	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	GCA-2719775	
FDZ070-RYBk22-24.bin.180	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	GWA2-38-27	JAUWYA01	
FDZ050-RBk26-28.bin.154	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	JAUVZA01	JAUVZA01	
FDZ074-WuWW28-30.bin.139	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ064-YGR8-10.bin.184	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A	UBA2165	GCA-2725625	
FDZ069-RBkY4-6.bin.129	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ061-WW16-18.bin.1110	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA2162	JACQGQ01	
FDZ058-Be2-4.bin.249	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA828	UBA828	PTKB01	
FDZ077-WuYW16-18.bin.247	Bacteria	Patescibacteria	ABY1	Buchananbacterales	UBA6539	UBA6539	
FDZ053-RBk0-2.bin.134	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12		
FDZ062-WuYW0-2.bin.678	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Bythopirellula	
FDZ070-WuWW14-16.bin.218	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JADFOB01	
FDZ061-WW26-28.bin.33	Bacteria	Patescibacteria	ABY1	VMEV01			
FDZ053-RBk14-16.bin.116	Bacteria	Pseudomonadota	Alphaproteobacteria	JAPYRI01	JAPYRI01		
FDZ074-WuWW18-20.bin.12	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14		
FDZ071-RRR6-8.bin.269	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138		
FDZ071-RWG0-2.bin.178	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	JAKISE01	
FDZ060-HbR0-2.bin.106	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495		
FDZ054-RG8-10.bin.131	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ041-Be15-20.bin.348	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JACZSL01	
FDZ072-Wu4-6.bin.51	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	JADFKI01	JADFKI01 sp022561955
FDZ053-RBk18-20.bin.324	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	RBG-16-60-22	JACZSH01	JACZSH01 sp022574315
FDZ061-WW18-20.bin.865	Bacteria	Acidobacteriota					
FDZ053-RBk14-16.bin.68	Bacteria	Chloroflexota	Dehalococcoidia	SM23-28-2	RBG-16-64-32	JACZRQ01	
FDZ053-RBk10-12.bin.159	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A	Casp-alpha2	Casp-alpha2	
FDZ070-GBeBe16-18.bin.88	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2163		
